match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2017-11-25,Cagliari,Inter,1,3,A,0.0,1.0,A,,15.0,10.0,4.0,4.0,12.0,15.0,7.0,5.0,2.0,2.0,0.0,0.0,serie-a,1718,-2,4,0,0,1,2017,11
2017-11-25,Chievo,Spal,2,1,H,0.0,1.0,A,,12.0,14.0,3.0,5.0,23.0,24.0,2.0,8.0,0.0,1.0,0.0,0.0,serie-a,1718,1,3,1,0,0,2017,11
2017-11-25,Sassuolo,Verona,0,2,A,0.0,2.0,A,,20.0,9.0,3.0,6.0,10.0,15.0,10.0,6.0,0.0,3.0,0.0,1.0,serie-a,1718,-2,2,0,0,1,2017,11
2017-11-26,Genoa,Roma,1,1,D,0.0,0.0,D,,9.0,14.0,4.0,4.0,15.0,16.0,1.0,4.0,1.0,3.0,0.0,1.0,serie-a,1718,0,2,0,1,0,2017,11
2017-11-26,Juventus,Crotone,3,0,H,0.0,0.0,D,,25.0,4.0,10.0,1.0,8.0,9.0,7.0,0.0,2.0,2.0,0.0,0.0,serie-a,1718,3,3,1,0,0,2017,11
2017-11-26,Lazio,Fiorentina,1,1,D,1.0,0.0,H,,13.0,16.0,7.0,8.0,16.0,8.0,6.0,5.0,2.0,2.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2017,11
2017-11-26,Milan,Torino,0,0,D,0.0,0.0,D,,17.0,8.0,6.0,2.0,15.0,20.0,5.0,4.0,0.0,2.0,0.0,0.0,serie-a,1718,0,0,0,1,0,2017,11
2017-11-26,Udinese,Napoli,0,1,A,0.0,1.0,A,,10.0,9.0,2.0,4.0,14.0,7.0,3.0,7.0,5.0,1.0,0.0,0.0,serie-a,1718,-1,1,0,0,1,2017,11
2017-11-27,Atalanta,Benevento,1,0,H,0.0,0.0,D,,14.0,6.0,4.0,2.0,11.0,16.0,9.0,3.0,1.0,2.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2017,11
2017-12-01,Napoli,Juventus,0,1,A,0.0,1.0,A,,21.0,7.0,6.0,4.0,9.0,5.0,10.0,3.0,2.0,1.0,0.0,0.0,serie-a,1718,-1,1,0,0,1,2017,12
2017-12-01,Roma,Spal,3,1,H,2.0,0.0,H,,37.0,3.0,15.0,2.0,10.0,12.0,10.0,0.0,1.0,2.0,0.0,1.0,serie-a,1718,2,4,1,0,0,2017,12
2017-12-02,Torino,Atalanta,1,1,D,1.0,0.0,H,,9.0,14.0,4.0,6.0,9.0,13.0,5.0,7.0,2.0,2.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2017,12
2017-12-03,Benevento,Milan,2,2,D,0.0,1.0,A,,17.0,12.0,6.0,7.0,16.0,12.0,4.0,3.0,3.0,5.0,0.0,1.0,serie-a,1718,0,4,0,1,0,2017,12
2017-12-03,Bologna,Cagliari,1,1,D,0.0,1.0,A,,13.0,8.0,3.0,2.0,15.0,20.0,5.0,3.0,6.0,2.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2017,12
2017-12-03,Fiorentina,Sassuolo,3,0,H,2.0,0.0,H,,23.0,8.0,9.0,1.0,9.0,9.0,13.0,8.0,1.0,3.0,0.0,0.0,serie-a,1718,3,3,1,0,0,2017,12
2017-12-03,Inter,Chievo,5,0,H,2.0,0.0,H,,37.0,7.0,13.0,4.0,11.0,4.0,18.0,2.0,1.0,0.0,0.0,0.0,serie-a,1718,5,5,1,0,0,2017,12
2017-12-03,Sampdoria,Lazio,1,2,A,0.0,0.0,D,,16.0,14.0,3.0,3.0,10.0,12.0,5.0,6.0,0.0,1.0,0.0,0.0,serie-a,1718,-1,3,0,0,1,2017,12
2017-12-04,Crotone,Udinese,0,3,A,0.0,1.0,A,,9.0,15.0,2.0,6.0,8.0,11.0,7.0,7.0,0.0,0.0,0.0,0.0,serie-a,1718,-3,3,0,0,1,2017,12
2017-12-04,Verona,Genoa,0,1,A,0.0,1.0,A,,15.0,9.0,3.0,1.0,17.0,19.0,2.0,3.0,2.0,4.0,0.0,0.0,serie-a,1718,-1,1,0,0,1,2017,12
2017-12-09,Cagliari,Sampdoria,2,2,D,0.0,2.0,A,,14.0,16.0,6.0,9.0,15.0,11.0,6.0,4.0,3.0,0.0,0.0,0.0,serie-a,1718,0,4,0,1,0,2017,12
2017-12-09,Juventus,Inter,0,0,D,0.0,0.0,D,,19.0,6.0,8.0,1.0,10.0,21.0,3.0,4.0,2.0,5.0,0.0,0.0,serie-a,1718,0,0,0,1,0,2017,12
2017-12-10,Chievo,Roma,0,0,D,0.0,0.0,D,,9.0,24.0,1.0,8.0,10.0,8.0,1.0,13.0,1.0,2.0,0.0,0.0,serie-a,1718,0,0,0,1,0,2017,12
2017-12-10,Milan,Bologna,2,1,H,1.0,1.0,D,,21.0,10.0,7.0,2.0,9.0,7.0,12.0,7.0,0.0,0.0,0.0,0.0,serie-a,1718,1,3,1,0,0,2017,12
2017-12-10,Napoli,Fiorentina,0,0,D,0.0,0.0,D,,10.0,6.0,4.0,3.0,10.0,6.0,4.0,2.0,3.0,3.0,0.0,0.0,serie-a,1718,0,0,0,1,0,2017,12
2017-12-10,Sassuolo,Crotone,2,1,H,0.0,0.0,D,,16.0,8.0,7.0,2.0,10.0,15.0,8.0,6.0,3.0,2.0,0.0,0.0,serie-a,1718,1,3,1,0,0,2017,12
2017-12-10,Spal,Verona,2,2,D,0.0,0.0,D,,19.0,16.0,10.0,8.0,14.0,15.0,8.0,6.0,3.0,2.0,0.0,0.0,serie-a,1718,0,4,0,1,0,2017,12
2017-12-10,Udinese,Benevento,2,0,H,2.0,0.0,H,,9.0,20.0,2.0,5.0,16.0,15.0,3.0,9.0,1.0,2.0,0.0,0.0,serie-a,1718,2,2,1,0,0,2017,12
2017-12-11,Lazio,Torino,1,3,A,0.0,0.0,D,,20.0,18.0,7.0,6.0,7.0,16.0,13.0,2.0,1.0,1.0,1.0,0.0,serie-a,1718,-2,4,0,0,1,2017,12
2017-12-12,Genoa,Atalanta,1,2,A,1.0,1.0,D,,15.0,13.0,4.0,7.0,14.0,20.0,7.0,5.0,3.0,2.0,0.0,0.0,serie-a,1718,-1,3,0,0,1,2017,12
2017-12-16,Inter,Udinese,1,3,A,1.0,1.0,D,,26.0,8.0,8.0,5.0,9.0,16.0,15.0,3.0,1.0,4.0,0.0,0.0,serie-a,1718,-2,4,0,0,1,2017,12
2017-12-16,Roma,Cagliari,1,0,H,0.0,0.0,D,,21.0,3.0,6.0,0.0,14.0,15.0,5.0,1.0,1.0,3.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2017,12
2017-12-16,Torino,Napoli,1,3,A,0.0,3.0,A,,8.0,12.0,2.0,4.0,8.0,8.0,4.0,5.0,1.0,1.0,0.0,0.0,serie-a,1718,-2,4,0,0,1,2017,12
2017-12-17,Atalanta,Lazio,3,3,D,2.0,2.0,D,,13.0,13.0,6.0,4.0,5.0,12.0,5.0,7.0,2.0,2.0,0.0,0.0,serie-a,1718,0,6,0,1,0,2017,12
2017-12-17,Benevento,Spal,1,2,A,0.0,0.0,D,,16.0,14.0,4.0,5.0,14.0,11.0,6.0,3.0,2.0,3.0,0.0,0.0,serie-a,1718,-1,3,0,0,1,2017,12
2017-12-17,Bologna,Juventus,0,3,A,0.0,2.0,A,,3.0,11.0,1.0,6.0,9.0,9.0,3.0,7.0,3.0,1.0,0.0,0.0,serie-a,1718,-3,3,0,0,1,2017,12
2017-12-17,Crotone,Chievo,1,0,H,1.0,0.0,H,,15.0,15.0,6.0,4.0,17.0,13.0,6.0,4.0,4.0,4.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2017,12
2017-12-17,Fiorentina,Genoa,0,0,D,0.0,0.0,D,,22.0,5.0,4.0,3.0,13.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,serie-a,1718,0,0,0,1,0,2017,12
2017-12-17,Sampdoria,Sassuolo,0,1,A,0.0,0.0,D,,13.0,15.0,2.0,7.0,15.0,16.0,7.0,5.0,1.0,6.0,0.0,0.0,serie-a,1718,-1,1,0,0,1,2017,12
2017-12-17,Verona,Milan,3,0,H,1.0,0.0,H,,6.0,30.0,4.0,8.0,12.0,13.0,4.0,13.0,3.0,2.0,0.0,1.0,serie-a,1718,3,3,1,0,0,2017,12
2017-12-22,Cagliari,Fiorentina,0,1,A,0.0,0.0,D,,8.0,26.0,1.0,7.0,14.0,13.0,7.0,10.0,2.0,2.0,1.0,0.0,serie-a,1718,-1,1,0,0,1,2017,12
2017-12-22,Chievo,Bologna,2,3,A,1.0,1.0,D,,21.0,9.0,8.0,5.0,13.0,13.0,7.0,5.0,2.0,2.0,0.0,1.0,serie-a,1718,-1,5,0,0,1,2017,12
2017-12-23,Genoa,Benevento,1,0,H,0.0,0.0,D,,15.0,12.0,5.0,3.0,14.0,17.0,8.0,4.0,2.0,5.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2017,12
2017-12-23,Juventus,Roma,1,0,H,1.0,0.0,H,,22.0,13.0,7.0,3.0,9.0,13.0,3.0,5.0,2.0,3.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2017,12
2017-12-23,Lazio,Crotone,4,0,H,0.0,0.0,D,,19.0,8.0,6.0,2.0,12.0,7.0,10.0,3.0,1.0,2.0,0.0,0.0,serie-a,1718,4,4,1,0,0,2017,12
2017-12-23,Milan,Atalanta,0,2,A,0.0,1.0,A,,23.0,11.0,5.0,7.0,17.0,11.0,7.0,4.0,2.0,0.0,0.0,0.0,serie-a,1718,-2,2,0,0,1,2017,12
2017-12-23,Napoli,Sampdoria,3,2,H,3.0,2.0,H,,14.0,6.0,9.0,2.0,17.0,15.0,2.0,2.0,4.0,5.0,1.0,0.0,serie-a,1718,1,5,1,0,0,2017,12
2017-12-23,Sassuolo,Inter,1,0,H,1.0,0.0,H,,9.0,16.0,4.0,4.0,14.0,18.0,1.0,10.0,1.0,2.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2017,12
2017-12-23,Spal,Torino,2,2,D,1.0,2.0,A,,15.0,15.0,4.0,5.0,12.0,21.0,9.0,3.0,4.0,2.0,0.0,0.0,serie-a,1718,0,4,0,1,0,2017,12
2017-12-23,Udinese,Verona,4,0,H,2.0,0.0,H,,27.0,3.0,10.0,0.0,12.0,15.0,7.0,1.0,0.0,3.0,0.0,0.0,serie-a,1718,4,4,1,0,0,2017,12
2017-12-29,Crotone,Napoli,0,1,A,0.0,1.0,A,,5.0,23.0,2.0,7.0,10.0,6.0,2.0,15.0,1.0,2.0,0.0,0.0,serie-a,1718,-1,1,0,0,1,2017,12
2017-12-30,Atalanta,Cagliari,1,2,A,0.0,2.0,A,,25.0,4.0,6.0,3.0,6.0,19.0,5.0,3.0,0.0,5.0,0.0,1.0,serie-a,1718,-1,3,0,0,1,2017,12
2017-12-30,Benevento,Chievo,1,0,H,0.0,0.0,D,,18.0,9.0,9.0,3.0,14.0,17.0,7.0,1.0,1.0,2.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2017,12
2017-12-30,Bologna,Udinese,1,2,A,1.0,1.0,D,,12.0,7.0,3.0,4.0,14.0,16.0,8.0,0.0,2.0,3.0,0.0,0.0,serie-a,1718,-1,3,0,0,1,2017,12
2017-12-30,Fiorentina,Milan,1,1,D,0.0,0.0,D,,18.0,8.0,6.0,4.0,11.0,12.0,2.0,5.0,1.0,1.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2017,12
2017-12-30,Inter,Lazio,0,0,D,0.0,0.0,D,,10.0,12.0,3.0,4.0,13.0,9.0,10.0,8.0,2.0,1.0,0.0,0.0,serie-a,1718,0,0,0,1,0,2017,12
2017-12-30,Roma,Sassuolo,1,1,D,1.0,0.0,H,,21.0,15.0,4.0,5.0,13.0,12.0,7.0,4.0,1.0,2.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2017,12
2017-12-30,Sampdoria,Spal,2,0,H,0.0,0.0,D,,20.0,9.0,8.0,2.0,16.0,15.0,11.0,3.0,3.0,4.0,0.0,0.0,serie-a,1718,2,2,1,0,0,2017,12
2017-12-30,Torino,Genoa,0,0,D,0.0,0.0,D,,17.0,3.0,6.0,1.0,25.0,23.0,8.0,3.0,1.0,3.0,0.0,0.0,serie-a,1718,0,0,0,1,0,2017,12
2017-12-30,Verona,Juventus,1,3,A,0.0,1.0,A,,3.0,18.0,1.0,8.0,22.0,4.0,6.0,6.0,2.0,0.0,0.0,0.0,serie-a,1718,-2,4,0,0,1,2017,12
2018-01-05,Chievo,Udinese,1,1,D,1.0,1.0,D,,11.0,9.0,6.0,1.0,6.0,20.0,5.0,5.0,0.0,1.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2018,1
2018-01-05,Fiorentina,Inter,1,1,D,0.0,0.0,D,,23.0,13.0,4.0,4.0,9.0,11.0,7.0,5.0,2.0,3.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2018,1
2018-01-06,Benevento,Sampdoria,3,2,H,0.0,1.0,A,,16.0,13.0,4.0,6.0,10.0,9.0,6.0,7.0,1.0,1.0,0.0,1.0,serie-a,1718,1,5,1,0,0,2018,1
2018-01-06,Cagliari,Juventus,0,1,A,0.0,0.0,D,,9.0,16.0,2.0,2.0,17.0,13.0,5.0,3.0,1.0,2.0,0.0,0.0,serie-a,1718,-1,1,0,0,1,2018,1
2018-01-06,Genoa,Sassuolo,1,0,H,0.0,0.0,D,,7.0,10.0,3.0,1.0,17.0,16.0,5.0,5.0,3.0,1.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2018,1
2018-01-06,Milan,Crotone,1,0,H,0.0,0.0,D,,26.0,8.0,9.0,2.0,17.0,16.0,14.0,0.0,2.0,2.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2018,1
2018-01-06,Napoli,Verona,2,0,H,0.0,0.0,D,,24.0,3.0,9.0,1.0,9.0,8.0,5.0,1.0,0.0,4.0,0.0,0.0,serie-a,1718,2,2,1,0,0,2018,1
2018-01-06,Roma,Atalanta,1,2,A,0.0,2.0,A,,18.0,11.0,5.0,4.0,12.0,6.0,12.0,7.0,1.0,3.0,0.0,1.0,serie-a,1718,-1,3,0,0,1,2018,1
2018-01-06,Spal,Lazio,2,5,A,2.0,4.0,A,,13.0,15.0,4.0,7.0,8.0,14.0,9.0,4.0,2.0,3.0,0.0,0.0,serie-a,1718,-3,7,0,0,1,2018,1
2018-01-06,Torino,Bologna,3,0,H,1.0,0.0,H,,19.0,6.0,6.0,1.0,13.0,12.0,4.0,5.0,1.0,2.0,0.0,0.0,serie-a,1718,3,3,1,0,0,2018,1
2018-01-21,Atalanta,Napoli,0,1,A,0.0,0.0,D,,9.0,12.0,3.0,3.0,10.0,13.0,8.0,7.0,0.0,2.0,0.0,0.0,serie-a,1718,-1,1,0,0,1,2018,1
2018-01-21,Bologna,Benevento,3,0,H,1.0,0.0,H,,8.0,4.0,6.0,1.0,11.0,15.0,5.0,3.0,4.0,2.0,0.0,0.0,serie-a,1718,3,3,1,0,0,2018,1
2018-01-21,Cagliari,Milan,1,2,A,1.0,2.0,A,,12.0,16.0,3.0,6.0,23.0,17.0,5.0,8.0,5.0,4.0,1.0,1.0,serie-a,1718,-1,3,0,0,1,2018,1
2018-01-21,Inter,Roma,1,1,D,0.0,1.0,A,,17.0,7.0,7.0,1.0,13.0,13.0,6.0,5.0,2.0,0.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2018,1
2018-01-21,Lazio,Chievo,5,1,H,2.0,1.0,H,,18.0,9.0,11.0,3.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,serie-a,1718,4,6,1,0,0,2018,1
2018-01-21,Sampdoria,Fiorentina,3,1,H,1.0,0.0,H,,14.0,12.0,10.0,5.0,5.0,16.0,7.0,4.0,1.0,2.0,0.0,0.0,serie-a,1718,2,4,1,0,0,2018,1
2018-01-21,Sassuolo,Torino,1,1,D,0.0,1.0,A,,18.0,9.0,6.0,4.0,16.0,15.0,6.0,7.0,4.0,2.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2018,1
2018-01-21,Udinese,Spal,1,1,D,1.0,0.0,H,,6.0,14.0,1.0,4.0,23.0,12.0,5.0,7.0,2.0,3.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2018,1
2018-01-21,Verona,Crotone,0,3,A,0.0,1.0,A,,10.0,9.0,2.0,5.0,13.0,15.0,5.0,1.0,1.0,5.0,1.0,0.0,serie-a,1718,-3,3,0,0,1,2018,1
2018-01-22,Juventus,Genoa,1,0,H,1.0,0.0,H,,15.0,3.0,5.0,0.0,23.0,17.0,4.0,3.0,1.0,5.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2018,1
2018-01-24,Lazio,Udinese,3,0,H,1.0,0.0,H,,11.0,12.0,7.0,4.0,8.0,5.0,3.0,6.0,0.0,2.0,0.0,0.0,serie-a,1718,3,3,1,0,0,2018,1
2018-01-24,Sampdoria,Roma,1,1,D,1.0,0.0,H,,13.0,20.0,3.0,4.0,10.0,12.0,6.0,7.0,1.0,3.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2018,1
2018-01-27,Chievo,Juventus,0,2,A,0.0,0.0,D,,1.0,16.0,1.0,7.0,9.0,11.0,2.0,4.0,2.0,2.0,2.0,0.0,serie-a,1718,-2,2,0,0,1,2018,1
2018-01-27,Sassuolo,Atalanta,0,3,A,0.0,1.0,A,,10.0,17.0,1.0,10.0,11.0,11.0,5.0,7.0,2.0,0.0,1.0,0.0,serie-a,1718,-3,3,0,0,1,2018,1
2018-01-28,Crotone,Cagliari,1,1,D,1.0,1.0,D,,13.0,6.0,6.0,3.0,18.0,15.0,9.0,4.0,2.0,2.0,0.0,1.0,serie-a,1718,0,2,0,1,0,2018,1
2018-01-28,Fiorentina,Verona,1,4,A,0.0,2.0,A,,28.0,8.0,6.0,5.0,13.0,16.0,11.0,3.0,3.0,4.0,0.0,0.0,serie-a,1718,-3,5,0,0,1,2018,1
2018-01-28,Genoa,Udinese,0,1,A,0.0,0.0,D,,19.0,6.0,2.0,1.0,11.0,17.0,10.0,3.0,2.0,0.0,0.0,1.0,serie-a,1718,-1,1,0,0,1,2018,1
2018-01-28,Milan,Lazio,2,1,H,2.0,1.0,H,,11.0,13.0,5.0,4.0,8.0,14.0,4.0,3.0,2.0,6.0,0.0,0.0,serie-a,1718,1,3,1,0,0,2018,1
2018-01-28,Napoli,Bologna,3,1,H,2.0,1.0,H,,9.0,10.0,4.0,5.0,7.0,13.0,7.0,3.0,1.0,2.0,0.0,0.0,serie-a,1718,2,4,1,0,0,2018,1
2018-01-28,Roma,Sampdoria,0,1,A,0.0,0.0,D,,19.0,15.0,8.0,10.0,8.0,7.0,10.0,10.0,2.0,2.0,0.0,0.0,serie-a,1718,-1,1,0,0,1,2018,1
2018-01-28,Spal,Inter,1,1,D,0.0,0.0,D,,12.0,10.0,3.0,6.0,7.0,26.0,4.0,6.0,1.0,0.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2018,1
2018-01-28,Torino,Benevento,3,0,H,3.0,0.0,H,,14.0,6.0,5.0,1.0,14.0,10.0,6.0,3.0,2.0,1.0,0.0,1.0,serie-a,1718,3,3,1,0,0,2018,1
2018-02-03,Inter,Crotone,1,1,D,1.0,0.0,H,,11.0,11.0,2.0,2.0,14.0,8.0,7.0,4.0,1.0,3.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2018,2
2018-02-03,Sampdoria,Torino,1,1,D,1.0,1.0,D,,9.0,14.0,3.0,5.0,15.0,19.0,6.0,4.0,3.0,4.0,0.0,1.0,serie-a,1718,0,2,0,1,0,2018,2
2018-02-04,Atalanta,Chievo,1,0,H,0.0,0.0,D,,24.0,4.0,4.0,0.0,11.0,14.0,10.0,3.0,0.0,1.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2018,2
2018-02-04,Benevento,Napoli,0,2,A,0.0,1.0,A,,14.0,17.0,4.0,5.0,4.0,6.0,4.0,5.0,1.0,0.0,0.0,0.0,serie-a,1718,-2,2,0,0,1,2018,2
2018-02-04,Bologna,Fiorentina,1,2,A,1.0,1.0,D,,8.0,11.0,4.0,6.0,11.0,12.0,4.0,4.0,2.0,1.0,0.0,0.0,serie-a,1718,-1,3,0,0,1,2018,2
2018-02-04,Cagliari,Spal,2,0,H,1.0,0.0,H,,10.0,10.0,4.0,3.0,26.0,16.0,6.0,3.0,5.0,2.0,0.0,0.0,serie-a,1718,2,2,1,0,0,2018,2
2018-02-04,Juventus,Sassuolo,7,0,H,4.0,0.0,H,,17.0,5.0,10.0,1.0,8.0,8.0,5.0,1.0,0.0,2.0,0.0,0.0,serie-a,1718,7,7,1,0,0,2018,2
2018-02-04,Udinese,Milan,1,1,D,0.0,1.0,A,,13.0,15.0,3.0,4.0,18.0,13.0,5.0,5.0,2.0,2.0,0.0,1.0,serie-a,1718,0,2,0,1,0,2018,2
2018-02-04,Verona,Roma,0,1,A,0.0,1.0,A,,9.0,17.0,1.0,8.0,17.0,7.0,4.0,6.0,3.0,1.0,0.0,1.0,serie-a,1718,-1,1,0,0,1,2018,2
2018-02-05,Lazio,Genoa,1,2,A,0.0,0.0,D,,22.0,6.0,5.0,4.0,7.0,9.0,8.0,1.0,0.0,1.0,0.0,0.0,serie-a,1718,-1,3,0,0,1,2018,2
2018-02-09,Fiorentina,Juventus,0,2,A,0.0,0.0,D,,12.0,4.0,2.0,3.0,12.0,17.0,2.0,5.0,4.0,3.0,0.0,0.0,serie-a,1718,-2,2,0,0,1,2018,2
2018-02-10,Crotone,Atalanta,1,1,D,0.0,0.0,D,,9.0,13.0,4.0,4.0,16.0,13.0,4.0,9.0,4.0,2.0,0.0,0.0,serie-a,1718,0,2,0,1,0,2018,2
2018-02-10,Napoli,Lazio,4,1,H,1.0,1.0,D,,17.0,5.0,7.0,1.0,5.0,10.0,2.0,2.0,0.0,3.0,0.0,0.0,serie-a,1718,3,5,1,0,0,2018,2
2018-02-10,Spal,Milan,0,4,A,0.0,1.0,A,,8.0,21.0,0.0,9.0,17.0,16.0,3.0,5.0,3.0,3.0,0.0,0.0,serie-a,1718,-4,4,0,0,1,2018,2
2018-02-11,Chievo,Genoa,0,1,A,0.0,0.0,D,,6.0,10.0,1.0,3.0,16.0,17.0,3.0,7.0,1.0,1.0,0.0,0.0,serie-a,1718,-1,1,0,0,1,2018,2
2018-02-11,Inter,Bologna,2,1,H,1.0,1.0,D,,15.0,8.0,5.0,4.0,18.0,17.0,7.0,2.0,1.0,3.0,0.0,2.0,serie-a,1718,1,3,1,0,0,2018,2
2018-02-11,Roma,Benevento,5,2,H,1.0,1.0,D,,20.0,6.0,9.0,3.0,9.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,serie-a,1718,3,7,1,0,0,2018,2
2018-02-11,Sampdoria,Verona,2,0,H,0.0,0.0,D,,22.0,6.0,10.0,1.0,10.0,15.0,8.0,4.0,1.0,1.0,0.0,0.0,serie-a,1718,2,2,1,0,0,2018,2
2018-02-11,Sassuolo,Cagliari,0,0,D,0.0,0.0,D,,15.0,5.0,1.0,2.0,12.0,15.0,4.0,2.0,0.0,1.0,0.0,0.0,serie-a,1718,0,0,0,1,0,2018,2
2018-02-11,Torino,Udinese,2,0,H,1.0,0.0,H,,14.0,12.0,7.0,0.0,12.0,16.0,7.0,3.0,2.0,1.0,0.0,0.0,serie-a,1718,2,2,1,0,0,2018,2
2018-02-17,Chievo,Cagliari,2,1,H,0.0,0.0,D,,9.0,5.0,5.0,3.0,10.0,23.0,7.0,1.0,2.0,3.0,0.0,0.0,serie-a,1718,1,3,1,0,0,2018,2
2018-02-17,Genoa,Inter,2,0,H,1.0,0.0,H,,9.0,14.0,2.0,5.0,11.0,9.0,10.0,8.0,0.0,1.0,0.0,0.0,serie-a,1718,2,2,1,0,0,2018,2
2018-02-17,Udinese,Roma,0,2,A,0.0,0.0,D,,8.0,18.0,3.0,7.0,11.0,10.0,2.0,7.0,3.0,1.0,0.0,0.0,serie-a,1718,-2,2,0,0,1,2018,2
2018-02-18,Atalanta,Fiorentina,1,1,D,1.0,1.0,D,,7.0,17.0,3.0,2.0,10.0,18.0,2.0,5.0,2.0,6.0,0.0,1.0,serie-a,1718,0,2,0,1,0,2018,2
2018-02-18,Benevento,Crotone,3,2,H,1.0,1.0,D,,16.0,19.0,8.0,3.0,14.0,10.0,7.0,4.0,5.0,2.0,0.0,0.0,serie-a,1718,1,5,1,0,0,2018,2
2018-02-18,Bologna,Sassuolo,2,1,H,1.0,1.0,D,,10.0,19.0,6.0,6.0,12.0,19.0,2.0,9.0,1.0,4.0,0.0,1.0,serie-a,1718,1,3,1,0,0,2018,2
2018-02-18,Milan,Sampdoria,1,0,H,1.0,0.0,H,,20.0,9.0,8.0,2.0,13.0,15.0,11.0,1.0,1.0,3.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2018,2
2018-02-18,Napoli,Spal,1,0,H,1.0,0.0,H,,19.0,4.0,5.0,1.0,10.0,11.0,10.0,1.0,1.0,4.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2018,2
2018-02-18,Torino,Juventus,0,1,A,0.0,1.0,A,,6.0,8.0,3.0,3.0,14.0,8.0,2.0,3.0,1.0,1.0,0.0,0.0,serie-a,1718,-1,1,0,0,1,2018,2
2018-02-19,Lazio,Verona,2,0,H,0.0,0.0,D,,33.0,5.0,10.0,0.0,7.0,10.0,11.0,2.0,0.0,1.0,0.0,0.0,serie-a,1718,2,2,1,0,0,2018,2
2018-02-24,Bologna,Genoa,2,0,H,0.0,0.0,D,,7.0,16.0,4.0,3.0,9.0,12.0,2.0,8.0,2.0,0.0,0.0,0.0,serie-a,1718,2,2,1,0,0,2018,2
2018-02-24,Inter,Benevento,2,0,H,0.0,0.0,D,,9.0,10.0,4.0,1.0,15.0,14.0,6.0,2.0,2.0,3.0,0.0,1.0,serie-a,1718,2,2,1,0,0,2018,2
2018-02-25,Crotone,Spal,2,3,A,0.0,1.0,A,,17.0,10.0,7.0,6.0,19.0,13.0,5.0,4.0,1.0,4.0,0.0,0.0,serie-a,1718,-1,5,0,0,1,2018,2
2018-02-25,Fiorentina,Chievo,1,0,H,1.0,0.0,H,,14.0,5.0,5.0,2.0,16.0,17.0,9.0,10.0,1.0,1.0,0.0,0.0,serie-a,1718,1,1,1,0,0,2018,2
2018-02-25,Roma,Milan,0,2,A,0.0,0.0,D,,18.0,10.0,3.0,5.0,11.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,serie-a,1718,-2,2,0,0,1,2018,2
2018-02-25,Sampdoria,Udinese,2,1,H,1.0,0.0,H,,14.0,16.0,3.0,4.0,11.0,16.0,5.0,4.0,2.0,2.0,0.0,0.0,serie-a,1718,1,3,1,0,0,2018,2
2018-02-25,Sassuolo,Lazio,0,3,A,0.0,2.0,A,,15.0,6.0,4.0,4.0,11.0,10.0,4.0,0.0,3.0,3.0,1.0,1.0,serie-a,1718,-3,3,0,0,1,2018,2
2018-02-25,Verona,Torino,2,1,H,1.0,0.0,H,,7.0,12.0,4.0,2.0,12.0,19.0,7.0,7.0,3.0,1.0,0.0,0.0,serie-a,1718,1,3,1,0,0,2018,2
2018-02-26,Cagliari,Napoli,0,5,A,0.0,2.0,A,,7.0,18.0,3.0,8.0,12.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,serie-a,1718,-5,5,0,0,1,2018,2
2018-03-03,Lazio,Juventus,0,1,A,0.0,0.0,D,,4.0,6.0,2.0,1.0,16.0,11.0,4.0,4.0,3.0,2.0,0.0,0.0,serie-a,1718,-1,1,0,0,1,2018,3
