match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2008-11-15,Man United,Stoke,5,0,H,2.0,0.0,H,P Walton,21.0,3.0,15.0,1.0,5.0,15.0,3.0,0.0,1.0,2.0,0.0,0.0,premier-league,0809,5,5,1,0,0,2008,11
2008-11-15,Newcastle,Wigan,2,2,D,0.0,1.0,A,A Marriner,17.0,12.0,9.0,7.0,9.0,12.0,4.0,10.0,1.0,3.0,0.0,1.0,premier-league,0809,0,4,0,1,0,2008,11
2008-11-15,West Brom,Chelsea,0,3,A,0.0,3.0,A,S Bennett,13.0,15.0,3.0,9.0,7.0,10.0,3.0,10.0,0.0,3.0,0.0,0.0,premier-league,0809,-3,3,0,0,1,2008,11
2008-11-15,West Ham,Portsmouth,0,0,D,0.0,0.0,D,M Atkinson,11.0,11.0,5.0,7.0,6.0,11.0,8.0,7.0,0.0,1.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2008,11
2008-11-16,Everton,Middlesbrough,1,1,D,0.0,1.0,A,H Webb,15.0,11.0,7.0,3.0,11.0,13.0,11.0,1.0,0.0,2.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2008,11
2008-11-16,Hull,Man City,2,2,D,1.0,2.0,A,P Dowd,11.0,12.0,6.0,8.0,15.0,16.0,3.0,6.0,2.0,3.0,0.0,0.0,premier-league,0809,0,4,0,1,0,2008,11
2008-11-22,Aston Villa,Man United,0,0,D,0.0,0.0,D,C Foy,10.0,12.0,7.0,7.0,12.0,15.0,3.0,6.0,1.0,0.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2008,11
2008-11-22,Chelsea,Newcastle,0,0,D,0.0,0.0,D,P Dowd,25.0,2.0,14.0,0.0,12.0,13.0,8.0,1.0,0.0,2.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2008,11
2008-11-22,Liverpool,Fulham,0,0,D,0.0,0.0,D,M Halsey,18.0,6.0,7.0,6.0,7.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2008,11
2008-11-22,Man City,Arsenal,3,0,H,1.0,0.0,H,A Wiley,12.0,11.0,8.0,5.0,16.0,9.0,3.0,3.0,0.0,1.0,0.0,0.0,premier-league,0809,3,3,1,0,0,2008,11
2008-11-22,Middlesbrough,Bolton,1,3,A,0.0,2.0,A,M Atkinson,18.0,11.0,5.0,5.0,10.0,15.0,8.0,0.0,2.0,5.0,0.0,0.0,premier-league,0809,-2,4,0,0,1,2008,11
2008-11-22,Portsmouth,Hull,2,2,D,1.0,0.0,H,S Attwell,14.0,13.0,7.0,6.0,13.0,13.0,7.0,7.0,2.0,1.0,0.0,0.0,premier-league,0809,0,4,0,1,0,2008,11
2008-11-22,Stoke,West Brom,1,0,H,0.0,0.0,D,L Mason,9.0,8.0,7.0,2.0,9.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2008,11
2008-11-23,Sunderland,West Ham,0,1,A,0.0,1.0,A,M Dean,17.0,10.0,6.0,5.0,13.0,16.0,4.0,2.0,2.0,1.0,0.0,0.0,premier-league,0809,-1,1,0,0,1,2008,11
2008-11-23,Tottenham,Blackburn,1,0,H,1.0,0.0,H,H Webb,16.0,9.0,7.0,6.0,15.0,15.0,6.0,6.0,2.0,3.0,0.0,1.0,premier-league,0809,1,1,1,0,0,2008,11
2008-11-24,Wigan,Everton,1,0,H,0.0,0.0,D,R Styles,12.0,7.0,6.0,2.0,8.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2008,11
2008-11-29,Aston Villa,Fulham,0,0,D,0.0,0.0,D,M Jones,12.0,5.0,4.0,2.0,9.0,16.0,11.0,4.0,0.0,2.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2008,11
2008-11-29,Middlesbrough,Newcastle,0,0,D,0.0,0.0,D,A Wiley,14.0,10.0,7.0,5.0,9.0,7.0,7.0,2.0,1.0,1.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2008,11
2008-11-29,Stoke,Hull,1,1,D,0.0,1.0,A,K Stroud,10.0,6.0,5.0,5.0,17.0,20.0,5.0,3.0,2.0,3.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2008,11
2008-11-29,Sunderland,Bolton,1,4,A,1.0,3.0,A,C Foy,14.0,11.0,9.0,6.0,9.0,6.0,5.0,6.0,4.0,0.0,0.0,0.0,premier-league,0809,-3,5,0,0,1,2008,11
2008-11-29,Wigan,West Brom,2,1,H,0.0,0.0,D,P Dowd,17.0,17.0,9.0,9.0,10.0,7.0,6.0,8.0,0.0,2.0,0.0,0.0,premier-league,0809,1,3,1,0,0,2008,11
2008-11-30,Chelsea,Arsenal,1,2,A,1.0,0.0,H,M Dean,12.0,9.0,5.0,6.0,18.0,16.0,3.0,2.0,2.0,0.0,0.0,0.0,premier-league,0809,-1,3,0,0,1,2008,11
2008-11-30,Man City,Man United,0,1,A,0.0,1.0,A,H Webb,10.0,12.0,1.0,8.0,17.0,15.0,3.0,8.0,2.0,5.0,0.0,1.0,premier-league,0809,-1,1,0,0,1,2008,11
2008-11-30,Portsmouth,Blackburn,3,2,H,0.0,0.0,D,M Halsey,9.0,10.0,6.0,2.0,5.0,12.0,8.0,10.0,0.0,1.0,0.0,0.0,premier-league,0809,1,5,1,0,0,2008,11
2008-11-30,Tottenham,Everton,0,1,A,0.0,0.0,D,S Bennett,14.0,8.0,6.0,6.0,9.0,16.0,5.0,1.0,1.0,3.0,0.0,0.0,premier-league,0809,-1,1,0,0,1,2008,11
2008-12-01,Liverpool,West Ham,0,0,D,0.0,0.0,D,P Walton,21.0,7.0,8.0,3.0,5.0,7.0,17.0,5.0,1.0,1.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2008,12
2008-12-06,Arsenal,Wigan,1,0,H,1.0,0.0,H,S Bennett,11.0,10.0,4.0,4.0,13.0,13.0,8.0,3.0,1.0,2.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2008,12
2008-12-06,Blackburn,Liverpool,1,3,A,0.0,0.0,D,A Marriner,7.0,10.0,3.0,6.0,11.0,9.0,5.0,6.0,2.0,2.0,0.0,0.0,premier-league,0809,-2,4,0,0,1,2008,12
2008-12-06,Bolton,Chelsea,0,2,A,0.0,2.0,A,H Webb,21.0,11.0,11.0,7.0,14.0,16.0,10.0,2.0,2.0,1.0,0.0,0.0,premier-league,0809,-2,2,0,0,1,2008,12
2008-12-06,Fulham,Man City,1,1,D,1.0,1.0,D,R Styles,12.0,15.0,8.0,7.0,6.0,5.0,9.0,7.0,2.0,1.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2008,12
2008-12-06,Hull,Middlesbrough,2,1,H,0.0,0.0,D,S Tanner,17.0,9.0,7.0,7.0,10.0,8.0,8.0,6.0,1.0,1.0,0.0,1.0,premier-league,0809,1,3,1,0,0,2008,12
2008-12-06,Man United,Sunderland,1,0,H,0.0,0.0,D,M Halsey,27.0,2.0,15.0,2.0,8.0,8.0,10.0,1.0,1.0,0.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2008,12
2008-12-06,Newcastle,Stoke,2,2,D,2.0,0.0,H,M Riley,9.0,12.0,6.0,4.0,10.0,17.0,6.0,3.0,0.0,1.0,0.0,0.0,premier-league,0809,0,4,0,1,0,2008,12
2008-12-07,Everton,Aston Villa,2,3,A,1.0,1.0,D,M Atkinson,12.0,5.0,7.0,5.0,18.0,16.0,10.0,6.0,2.0,1.0,0.0,0.0,premier-league,0809,-1,5,0,0,1,2008,12
2008-12-07,West Brom,Portsmouth,1,1,D,1.0,0.0,H,M Dean,14.0,6.0,8.0,3.0,11.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2008,12
2008-12-08,West Ham,Tottenham,0,2,A,0.0,0.0,D,C Foy,11.0,17.0,4.0,12.0,13.0,16.0,7.0,5.0,2.0,0.0,0.0,0.0,premier-league,0809,-2,2,0,0,1,2008,12
2008-12-13,Aston Villa,Bolton,4,2,H,2.0,1.0,H,L Probert,16.0,9.0,7.0,5.0,7.0,16.0,10.0,3.0,0.0,1.0,0.0,0.0,premier-league,0809,2,6,1,0,0,2008,12
2008-12-13,Liverpool,Hull,2,2,D,2.0,2.0,D,A Wiley,22.0,9.0,10.0,3.0,12.0,8.0,8.0,4.0,3.0,3.0,0.0,0.0,premier-league,0809,0,4,0,1,0,2008,12
2008-12-13,Man City,Everton,0,1,A,0.0,0.0,D,M Halsey,7.0,11.0,4.0,4.0,10.0,7.0,5.0,7.0,0.0,1.0,0.0,0.0,premier-league,0809,-1,1,0,0,1,2008,12
2008-12-13,Middlesbrough,Arsenal,1,1,D,1.0,1.0,D,P Walton,8.0,17.0,3.0,11.0,8.0,11.0,5.0,10.0,0.0,1.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2008,12
2008-12-13,Stoke,Fulham,0,0,D,0.0,0.0,D,S Attwell,6.0,9.0,2.0,6.0,16.0,2.0,5.0,6.0,1.0,1.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2008,12
2008-12-13,Sunderland,West Brom,4,0,H,3.0,0.0,H,L Mason,16.0,14.0,10.0,6.0,8.0,14.0,1.0,11.0,1.0,2.0,0.0,0.0,premier-league,0809,4,4,1,0,0,2008,12
2008-12-13,Tottenham,Man United,0,0,D,0.0,0.0,D,M Dean,11.0,15.0,6.0,12.0,10.0,9.0,4.0,14.0,1.0,1.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2008,12
2008-12-13,Wigan,Blackburn,3,0,H,2.0,0.0,H,H Webb,10.0,11.0,5.0,4.0,9.0,14.0,6.0,9.0,1.0,1.0,0.0,0.0,premier-league,0809,3,3,1,0,0,2008,12
2008-12-14,Chelsea,West Ham,1,1,D,0.0,1.0,A,M Riley,19.0,4.0,12.0,2.0,13.0,20.0,9.0,4.0,3.0,2.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2008,12
2008-12-14,Portsmouth,Newcastle,0,3,A,0.0,0.0,D,C Foy,18.0,10.0,6.0,5.0,15.0,5.0,8.0,5.0,4.0,1.0,0.0,0.0,premier-league,0809,-3,3,0,0,1,2008,12
2008-12-20,Blackburn,Stoke,3,0,H,3.0,0.0,H,P Walton,10.0,14.0,9.0,4.0,13.0,11.0,3.0,7.0,0.0,2.0,0.0,0.0,premier-league,0809,3,3,1,0,0,2008,12
2008-12-20,Bolton,Portsmouth,2,1,H,2.0,1.0,H,M Atkinson,19.0,8.0,10.0,5.0,14.0,16.0,6.0,3.0,1.0,1.0,0.0,0.0,premier-league,0809,1,3,1,0,0,2008,12
2008-12-20,Fulham,Middlesbrough,3,0,H,1.0,0.0,H,K Stroud,19.0,12.0,13.0,5.0,12.0,7.0,6.0,4.0,0.0,2.0,0.0,0.0,premier-league,0809,3,3,1,0,0,2008,12
2008-12-20,Hull,Sunderland,1,4,A,1.0,1.0,D,M Riley,14.0,15.0,8.0,6.0,20.0,10.0,6.0,6.0,3.0,1.0,1.0,0.0,premier-league,0809,-3,5,0,0,1,2008,12
2008-12-20,West Ham,Aston Villa,0,1,A,0.0,0.0,D,M Halsey,17.0,10.0,13.0,4.0,7.0,10.0,7.0,6.0,2.0,1.0,0.0,0.0,premier-league,0809,-1,1,0,0,1,2008,12
2008-12-21,Arsenal,Liverpool,1,1,D,1.0,1.0,D,H Webb,6.0,10.0,3.0,6.0,14.0,17.0,2.0,1.0,3.0,3.0,1.0,0.0,premier-league,0809,0,2,0,1,0,2008,12
2008-12-21,Newcastle,Tottenham,2,1,H,1.0,1.0,D,A Marriner,7.0,11.0,4.0,6.0,9.0,7.0,4.0,7.0,3.0,2.0,0.0,0.0,premier-league,0809,1,3,1,0,0,2008,12
2008-12-21,West Brom,Man City,2,1,H,0.0,0.0,D,C Foy,12.0,11.0,7.0,7.0,10.0,9.0,5.0,7.0,2.0,1.0,0.0,0.0,premier-league,0809,1,3,1,0,0,2008,12
2008-12-22,Everton,Chelsea,0,0,D,0.0,0.0,D,P Dowd,10.0,6.0,8.0,2.0,16.0,12.0,6.0,5.0,0.0,3.0,0.0,1.0,premier-league,0809,0,0,0,1,0,2008,12
2008-12-26,Aston Villa,Arsenal,2,2,D,0.0,1.0,A,L Mason,13.0,8.0,9.0,6.0,10.0,10.0,7.0,6.0,4.0,4.0,0.0,0.0,premier-league,0809,0,4,0,1,0,2008,12
2008-12-26,Chelsea,West Brom,2,0,H,2.0,0.0,H,R Styles,23.0,6.0,15.0,2.0,7.0,7.0,7.0,5.0,1.0,0.0,0.0,0.0,premier-league,0809,2,2,1,0,0,2008,12
2008-12-26,Liverpool,Bolton,3,0,H,1.0,0.0,H,A Wiley,18.0,4.0,8.0,2.0,7.0,12.0,16.0,3.0,1.0,3.0,0.0,0.0,premier-league,0809,3,3,1,0,0,2008,12
2008-12-26,Man City,Hull,5,1,H,4.0,0.0,H,A Marriner,23.0,15.0,16.0,11.0,15.0,14.0,8.0,10.0,0.0,4.0,0.0,0.0,premier-league,0809,4,6,1,0,0,2008,12
2008-12-26,Middlesbrough,Everton,0,1,A,0.0,0.0,D,M Riley,7.0,11.0,5.0,6.0,28.0,14.0,5.0,8.0,5.0,1.0,0.0,0.0,premier-league,0809,-1,1,0,0,1,2008,12
2008-12-26,Portsmouth,West Ham,1,4,A,1.0,1.0,D,S Bennett,21.0,16.0,14.0,9.0,14.0,9.0,9.0,5.0,1.0,3.0,0.0,0.0,premier-league,0809,-3,5,0,0,1,2008,12
2008-12-26,Stoke,Man United,0,1,A,0.0,0.0,D,C Foy,6.0,17.0,3.0,10.0,13.0,7.0,6.0,9.0,4.0,2.0,1.0,0.0,premier-league,0809,-1,1,0,0,1,2008,12
2008-12-26,Sunderland,Blackburn,0,0,D,0.0,0.0,D,M Atkinson,13.0,7.0,8.0,3.0,5.0,11.0,5.0,2.0,0.0,3.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2008,12
2008-12-26,Tottenham,Fulham,0,0,D,0.0,0.0,D,P Walton,14.0,10.0,7.0,7.0,7.0,11.0,4.0,2.0,0.0,1.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2008,12
2008-12-26,Wigan,Newcastle,2,1,H,1.0,0.0,H,M Dean,11.0,5.0,5.0,3.0,14.0,11.0,7.0,4.0,2.0,3.0,0.0,1.0,premier-league,0809,1,3,1,0,0,2008,12
2008-12-28,Arsenal,Portsmouth,1,0,H,0.0,0.0,D,A Wiley,11.0,4.0,7.0,3.0,9.0,9.0,11.0,2.0,0.0,1.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2008,12
2008-12-28,Blackburn,Man City,2,2,D,1.0,0.0,H,H Webb,11.0,13.0,6.0,3.0,14.0,9.0,4.0,3.0,2.0,1.0,0.0,0.0,premier-league,0809,0,4,0,1,0,2008,12
2008-12-28,Bolton,Wigan,0,1,A,0.0,1.0,A,P Dowd,14.0,10.0,8.0,7.0,14.0,13.0,8.0,7.0,2.0,3.0,0.0,0.0,premier-league,0809,-1,1,0,0,1,2008,12
2008-12-28,Everton,Sunderland,3,0,H,2.0,0.0,H,R Styles,10.0,8.0,6.0,5.0,6.0,10.0,8.0,2.0,1.0,4.0,0.0,0.0,premier-league,0809,3,3,1,0,0,2008,12
2008-12-28,Fulham,Chelsea,2,2,D,1.0,0.0,H,A Marriner,5.0,19.0,2.0,14.0,9.0,8.0,1.0,7.0,1.0,2.0,0.0,0.0,premier-league,0809,0,4,0,1,0,2008,12
2008-12-28,Newcastle,Liverpool,1,5,A,1.0,2.0,A,M Halsey,10.0,17.0,7.0,12.0,7.0,11.0,4.0,9.0,2.0,1.0,0.0,0.0,premier-league,0809,-4,6,0,0,1,2008,12
2008-12-28,West Brom,Tottenham,2,0,H,0.0,0.0,D,S Tanner,17.0,4.0,11.0,3.0,13.0,12.0,8.0,4.0,3.0,2.0,0.0,1.0,premier-league,0809,2,2,1,0,0,2008,12
2008-12-28,West Ham,Stoke,2,1,H,0.0,1.0,A,M Jones,15.0,8.0,7.0,5.0,10.0,13.0,8.0,4.0,3.0,3.0,0.0,1.0,premier-league,0809,1,3,1,0,0,2008,12
2008-12-29,Man United,Middlesbrough,1,0,H,0.0,0.0,D,M Atkinson,28.0,7.0,13.0,2.0,10.0,17.0,8.0,4.0,2.0,0.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2008,12
2008-12-30,Hull,Aston Villa,0,1,A,0.0,0.0,D,S Bennett,8.0,7.0,3.0,3.0,11.0,8.0,9.0,5.0,1.0,2.0,0.0,0.0,premier-league,0809,-1,1,0,0,1,2008,12
2009-01-10,Arsenal,Bolton,1,0,H,0.0,0.0,D,C Foy,14.0,2.0,9.0,2.0,13.0,16.0,5.0,0.0,2.0,2.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2009,1
2009-01-10,Aston Villa,West Brom,2,1,H,2.0,0.0,H,S Bennett,21.0,9.0,13.0,6.0,12.0,17.0,10.0,7.0,1.0,1.0,0.0,0.0,premier-league,0809,1,3,1,0,0,2009,1
2009-01-10,Everton,Hull,2,0,H,2.0,0.0,H,M Atkinson,8.0,5.0,5.0,0.0,14.0,26.0,5.0,3.0,2.0,5.0,0.0,0.0,premier-league,0809,2,2,1,0,0,2009,1
2009-01-10,Middlesbrough,Sunderland,1,1,D,1.0,0.0,H,P Dowd,9.0,10.0,3.0,5.0,11.0,13.0,2.0,7.0,0.0,4.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2009,1
2009-01-10,Newcastle,West Ham,2,2,D,1.0,1.0,D,A Wiley,21.0,12.0,12.0,11.0,10.0,18.0,8.0,3.0,1.0,0.0,0.0,0.0,premier-league,0809,0,4,0,1,0,2009,1
2009-01-10,Stoke,Liverpool,0,0,D,0.0,0.0,D,L Mason,5.0,7.0,0.0,3.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2009,1
2009-01-11,Man United,Chelsea,3,0,H,1.0,0.0,H,H Webb,14.0,10.0,11.0,6.0,14.0,14.0,6.0,3.0,3.0,5.0,0.0,0.0,premier-league,0809,3,3,1,0,0,2009,1
2009-01-11,Wigan,Tottenham,1,0,H,0.0,0.0,D,A Marriner,13.0,6.0,5.0,3.0,13.0,13.0,8.0,3.0,3.0,3.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2009,1
2009-01-14,Man United,Wigan,1,0,H,1.0,0.0,H,S Bennett,9.0,13.0,6.0,3.0,9.0,9.0,4.0,6.0,0.0,3.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2009,1
2009-01-17,Blackburn,Newcastle,3,0,H,0.0,0.0,D,R Styles,9.0,10.0,4.0,3.0,13.0,10.0,2.0,5.0,2.0,3.0,0.0,1.0,premier-league,0809,3,3,1,0,0,2009,1
2009-01-17,Bolton,Man United,0,1,A,0.0,0.0,D,A Marriner,7.0,16.0,2.0,13.0,8.0,5.0,1.0,8.0,1.0,1.0,0.0,0.0,premier-league,0809,-1,1,0,0,1,2009,1
2009-01-17,Chelsea,Stoke,2,1,H,0.0,0.0,D,P Walton,37.0,4.0,22.0,1.0,6.0,16.0,10.0,4.0,0.0,3.0,0.0,0.0,premier-league,0809,1,3,1,0,0,2009,1
2009-01-17,Hull,Arsenal,1,3,A,0.0,1.0,A,A Wiley,4.0,13.0,3.0,9.0,11.0,19.0,4.0,4.0,1.0,1.0,0.0,0.0,premier-league,0809,-2,4,0,0,1,2009,1
2009-01-17,Man City,Wigan,1,0,H,0.0,0.0,D,L Mason,10.0,15.0,3.0,6.0,12.0,16.0,2.0,11.0,1.0,4.0,1.0,0.0,premier-league,0809,1,1,1,0,0,2009,1
2009-01-17,Sunderland,Aston Villa,1,2,A,1.0,0.0,H,M Dean,9.0,4.0,6.0,3.0,14.0,17.0,8.0,6.0,4.0,2.0,0.0,1.0,premier-league,0809,-1,3,0,0,1,2009,1
2009-01-17,West Brom,Middlesbrough,3,0,H,1.0,0.0,H,M Halsey,12.0,9.0,8.0,3.0,13.0,4.0,5.0,3.0,0.0,2.0,0.0,1.0,premier-league,0809,3,3,1,0,0,2009,1
2009-01-18,Tottenham,Portsmouth,1,1,D,0.0,0.0,D,S Bennett,26.0,11.0,15.0,4.0,6.0,10.0,8.0,4.0,0.0,2.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2009,1
2009-01-18,West Ham,Fulham,3,1,H,1.0,1.0,D,P Dowd,11.0,9.0,7.0,5.0,13.0,17.0,3.0,3.0,1.0,3.0,0.0,0.0,premier-league,0809,2,4,1,0,0,2009,1
2009-01-19,Liverpool,Everton,1,1,D,0.0,0.0,D,H Webb,9.0,7.0,5.0,6.0,19.0,15.0,4.0,4.0,0.0,2.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2009,1
2009-01-27,Portsmouth,Aston Villa,0,1,A,0.0,1.0,A,P Walton,17.0,9.0,8.0,2.0,9.0,10.0,17.0,5.0,2.0,2.0,1.0,0.0,premier-league,0809,-1,1,0,0,1,2009,1
2009-01-27,Sunderland,Fulham,1,0,H,0.0,0.0,D,M Halsey,16.0,15.0,11.0,8.0,2.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2009,1
2009-01-27,Tottenham,Stoke,3,1,H,3.0,0.0,H,M Riley,22.0,6.0,14.0,3.0,19.0,21.0,7.0,4.0,2.0,3.0,0.0,0.0,premier-league,0809,2,4,1,0,0,2009,1
2009-01-27,West Brom,Man United,0,5,A,0.0,2.0,A,R Styles,10.0,17.0,4.0,10.0,11.0,7.0,5.0,4.0,5.0,2.0,1.0,0.0,premier-league,0809,-5,5,0,0,1,2009,1
2009-01-28,Blackburn,Bolton,2,2,D,0.0,2.0,A,M Dean,15.0,9.0,12.0,5.0,12.0,14.0,6.0,4.0,3.0,4.0,0.0,0.0,premier-league,0809,0,4,0,1,0,2009,1
2009-01-28,Chelsea,Middlesbrough,2,0,H,0.0,0.0,D,L Probert,23.0,7.0,12.0,5.0,6.0,20.0,8.0,3.0,0.0,2.0,0.0,0.0,premier-league,0809,2,2,1,0,0,2009,1
2009-01-28,Everton,Arsenal,1,1,D,0.0,0.0,D,A Marriner,7.0,7.0,3.0,4.0,9.0,11.0,7.0,6.0,2.0,2.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2009,1
2009-01-28,Man City,Newcastle,2,1,H,1.0,0.0,H,M Jones,14.0,2.0,7.0,1.0,8.0,11.0,7.0,0.0,1.0,2.0,0.0,0.0,premier-league,0809,1,3,1,0,0,2009,1
2009-01-28,West Ham,Hull,2,0,H,1.0,0.0,H,H Webb,25.0,15.0,13.0,12.0,11.0,15.0,11.0,5.0,0.0,1.0,0.0,0.0,premier-league,0809,2,2,1,0,0,2009,1
2009-01-28,Wigan,Liverpool,1,1,D,0.0,1.0,A,P Dowd,3.0,10.0,1.0,5.0,12.0,17.0,2.0,2.0,1.0,0.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2009,1
2009-01-31,Arsenal,West Ham,0,0,D,0.0,0.0,D,S Bennett,15.0,2.0,8.0,2.0,12.0,12.0,13.0,3.0,2.0,2.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2009,1
2009-01-31,Aston Villa,Wigan,0,0,D,0.0,0.0,D,R Styles,16.0,9.0,11.0,4.0,13.0,10.0,6.0,2.0,1.0,1.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2009,1
2009-01-31,Bolton,Tottenham,3,2,H,1.0,0.0,H,P Dowd,13.0,13.0,7.0,10.0,11.0,14.0,2.0,8.0,0.0,1.0,0.0,0.0,premier-league,0809,1,5,1,0,0,2009,1
2009-01-31,Fulham,Portsmouth,3,1,H,1.0,0.0,H,A Wiley,6.0,12.0,6.0,6.0,9.0,8.0,5.0,8.0,0.0,1.0,0.0,0.0,premier-league,0809,2,4,1,0,0,2009,1
2009-01-31,Hull,West Brom,2,2,D,1.0,0.0,H,P Walton,16.0,13.0,12.0,7.0,13.0,12.0,8.0,6.0,2.0,4.0,0.0,0.0,premier-league,0809,0,4,0,1,0,2009,1
2009-01-31,Man United,Everton,1,0,H,1.0,0.0,H,M Halsey,17.0,7.0,10.0,4.0,11.0,14.0,6.0,2.0,0.0,0.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2009,1
2009-01-31,Middlesbrough,Blackburn,0,0,D,0.0,0.0,D,C Foy,7.0,15.0,4.0,10.0,9.0,16.0,3.0,9.0,0.0,4.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2009,1
2009-01-31,Stoke,Man City,1,0,H,1.0,0.0,H,M Atkinson,7.0,17.0,4.0,7.0,9.0,9.0,7.0,6.0,1.0,1.0,1.0,0.0,premier-league,0809,1,1,1,0,0,2009,1
2009-02-01,Liverpool,Chelsea,2,0,H,0.0,0.0,D,M Riley,21.0,4.0,15.0,1.0,20.0,15.0,12.0,1.0,4.0,3.0,0.0,1.0,premier-league,0809,2,2,1,0,0,2009,2
2009-02-01,Newcastle,Sunderland,1,1,D,0.0,1.0,A,H Webb,15.0,16.0,10.0,9.0,13.0,19.0,4.0,3.0,2.0,4.0,0.0,0.0,premier-league,0809,0,2,0,1,0,2009,2
2009-02-07,Blackburn,Aston Villa,0,2,A,0.0,1.0,A,S Bennett,17.0,15.0,8.0,8.0,11.0,9.0,4.0,13.0,2.0,0.0,0.0,0.0,premier-league,0809,-2,2,0,0,1,2009,2
2009-02-07,Chelsea,Hull,0,0,D,0.0,0.0,D,L Mason,13.0,12.0,6.0,4.0,11.0,16.0,13.0,3.0,1.0,2.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2009,2
2009-02-07,Everton,Bolton,3,0,H,1.0,0.0,H,P Walton,20.0,7.0,11.0,4.0,7.0,17.0,8.0,4.0,1.0,1.0,0.0,0.0,premier-league,0809,3,3,1,0,0,2009,2
2009-02-07,Man City,Middlesbrough,1,0,H,0.0,0.0,D,A Marriner,20.0,7.0,12.0,4.0,6.0,10.0,13.0,3.0,0.0,1.0,0.0,0.0,premier-league,0809,1,1,1,0,0,2009,2
2009-02-07,Portsmouth,Liverpool,2,3,A,0.0,0.0,D,H Webb,9.0,14.0,7.0,9.0,10.0,9.0,2.0,4.0,1.0,0.0,0.0,0.0,premier-league,0809,-1,5,0,0,1,2009,2
2009-02-07,Sunderland,Stoke,2,0,H,0.0,0.0,D,R Styles,12.0,5.0,6.0,1.0,7.0,9.0,3.0,3.0,2.0,1.0,0.0,1.0,premier-league,0809,2,2,1,0,0,2009,2
2009-02-07,West Brom,Newcastle,2,3,A,1.0,3.0,A,C Foy,13.0,10.0,7.0,7.0,7.0,11.0,3.0,4.0,2.0,2.0,0.0,0.0,premier-league,0809,-1,5,0,0,1,2009,2
2009-02-07,Wigan,Fulham,0,0,D,0.0,0.0,D,L Probert,10.0,8.0,3.0,2.0,9.0,12.0,4.0,8.0,1.0,2.0,0.0,0.0,premier-league,0809,0,0,0,1,0,2009,2
2009-02-08,Tottenham,Arsenal,0,0,D,0.0,0.0,D,M Dean,16.0,4.0,6.0,1.0,14.0,14.0,6.0,4.0,1.0,2.0,0.0,1.0,premier-league,0809,0,0,0,1,0,2009,2
2009-02-08,West Ham,Man United,0,1,A,0.0,0.0,D,P Dowd,9.0,11.0,5.0,6.0,14.0,8.0,5.0,11.0,1.0,1.0,0.0,0.0,premier-league,0809,-1,1,0,0,1,2009,2
